artist_name,channel_ID,channel_title,published,views,subs,videos,channel_age_years,views_per_video,subs_per_video,views_per_sub
"""Vietnamese Mid-Autumn Concert - The Best of Duets""",UCqvZ_tHW8lg7MQPleCtxZnQ,Kris Kristofferson - Topic,2013-05-21 16:07:36+00:00,48023625.0,6570.0,845.0,12.292950034223136,56832.692307692305,7.775147928994083,7309.53196347032
Opus Handbell Ensemble,UCzuG9QPFl3wpP02hWLng-LA,Handbell Ensemble YD,2017-03-14 14:14:15+00:00,27875.0,88.0,62.0,8.479123887748118,449.5967741935484,1.4193548387096775,316.7613636363636
Ethan Tucker,UCUlWG6OtKd9yfMDYS5URfRg,Ethan Tucker,2007-12-03 00:54:28+00:00,744762.0,2010.0,83.0,17.75770020533881,8973.036144578313,24.216867469879517,370.52835820895524
Sisters Doll,UCF6oCTa26E4A80QvcH5mn7A,Sisters Doll,2010-10-16 08:41:06+00:00,603285.0,3730.0,101.0,14.888432580424366,5973.118811881188,36.93069306930693,161.73860589812332
Highly Suspect,UCjdOz-gvWiu5IQLI4iA8LJg,Highly Suspect,2010-02-25 04:11:37+00:00,503785679.0,641000.0,111.0,15.526351813826146,4538609.7207207205,5774.774774774774,785.937096723869
Stephen Day,UCP5xK3X0r1u9qmAaheii6Dw,Stephen Day,2012-01-18 02:41:34+00:00,5574060.0,67800.0,219.0,13.631759069130732,25452.328767123287,309.5890410958904,82.21327433628319
Tiffany Day,UCrnrw9LKaE4Y4d2ErsFHoiA,Tiffany Day,2015-12-03 03:56:30+00:00,84932498.0,956000.0,151.0,9.757700205338809,562466.8741721854,6331.12582781457,88.84152510460251
Moogatu,UC17w9NFLdjsK9O0WMzwoKqg,Moogatu - Topic,2015-11-10 09:20:41+00:00,650.0,4.0,7.0,9.820670773442847,92.85714285714286,0.5714285714285714,162.5
Jagged Little Pill,UCu2TkJnYTpMZqo87otlWL8g,Jagged Little Pill,2018-10-09 22:03:27+00:00,6642771.0,23400.0,67.0,6.907597535934292,99145.83582089552,349.25373134328356,283.87910256410254
Petty Fever - A Tribute To Tom Petty,UCaNY5M9Okvumm9RS4jSOE0w,Petty Fever: Award Winning Tom Petty Tribute,2015-10-21 01:10:37+00:00,19498.0,78.0,64.0,9.875427789185489,304.65625,1.21875,249.97435897435898
Daniel Rossen,UCNXckOxsRw1G0lFwM6QT1bw,danielrossen,2012-01-17 16:17:07+00:00,1563997.0,5470.0,9.0,13.634496919917865,173777.44444444444,607.7777777777778,285.9226691042048
Chachi,UCdWiqyd8RMx_qhCadO19k0g,Chachi Gonzales,2008-08-05 23:23:21+00:00,164522025.0,1580000.0,393.0,17.084188911704313,418631.106870229,4020.3562340966923,104.12786392405063
Earl David Reed,UCi53NFaPHmM3rPWeFxUKPoQ,Earl David Reed - Topic,2018-08-17 20:04:27+00:00,3923.0,44.0,27.0,7.052703627652293,145.2962962962963,1.6296296296296295,89.1590909090909
Los Angeles Chamber Orchestra,UC-yXDHS-5ZihYmqv5Zi_PmQ,Los Angeles Chamber Orchestra,2008-02-19 23:51:37+00:00,2183581.0,5970.0,251.0,17.544147843942504,8699.525896414343,23.784860557768923,365.7589614740368
Pinchas Zukerman,UCl6OyAh7zjDnRlwV7_j4p9A,Pinchas Zukerman - Topic,2013-06-14 02:06:22+00:00,1788209.0,3690.0,879.0,12.227241615331964,2034.3674630261662,4.197952218430034,484.6094850948509
Genevieve Stokes,UCTJZrEMmkrtGqMohJC4P0Lg,Genevieve Stokes,2019-05-28 00:15:21+00:00,6650346.0,22200.0,282.0,6.277891854893908,23582.787234042553,78.72340425531915,299.5651351351351
Janie Barnett,UCJh7kMx16Sbj6-2y7zOXLDA,Janie Barnett,2017-05-17 02:38:37+00:00,16580.0,113.0,68.0,8.303901437371664,243.8235294117647,1.661764705882353,146.72566371681415
Detroit Symphony Orchestra,UCkrgMThbHZ3pzthqLnnEhKA,Detroit Symphony Orchestra,2007-05-02 13:48:24+00:00,20149538.0,69000.0,533.0,18.34633812457221,37804.01125703565,129.45590994371483,292.0222898550725
Brent Mason,UCt1--5BmZKW_d-LvkPZHkAA,BRENT MASON OFFICIAL,2017-05-24 15:33:55+00:00,46763.0,669.0,18.0,8.284736481861739,2597.9444444444443,37.166666666666664,69.89985052316891
"Future, Metro Boomin",UCSDvKdIQOwTfcyOimSi9oYA,Future,2011-11-14 22:11:10+00:00,13231441497.0,14500000.0,79.0,13.809719370294319,167486601.2278481,183544.30379746837,912.5132066896551
Ross The Boss,UCqeAQllm9zXen8TVYE9_hJg,The Real Ross Boss 28,2011-11-04 01:46:46+00:00,1574182.0,20900.0,814.0,13.83709787816564,1933.884520884521,25.675675675675677,75.31971291866029
Nathan Laube,UCEpZbiFwHrxeGX9vvmhVqXQ,Nathan Laube - Topic,2018-09-20 04:40:02+00:00,98.0,4.0,1.0,6.959616700889802,98.0,4.0,24.5
"""Rudolph The Red-Nosed Reindeer: The Musical""",UC8VnX5Ep5kLhG0gqzdxmIRQ,The Grand 1894 Opera House,2016-10-13 18:59:37+00:00,1782.0,1.0,13.0,8.895277207392198,137.07692307692307,0.07692307692307693,1782.0
"""The Barber Of Seville""",UChENT1Qt7XJmM2yMYkphfTg,Stanley Opera trailers,2014-01-27 15:11:45+00:00,1480.0,4.0,3.0,11.605749486652977,493.3333333333333,1.3333333333333333,370.0
Nathy Peluso,UCTjZWgoZjy-rn7nAjdtIdyQ,NATHY PELUSO,2012-05-03 15:24:54+00:00,651884271.0,1560000.0,109.0,13.34154688569473,5980589.642201835,14311.926605504586,417.8745326923077
"Quadeca, quickly, quickly",UCtkINlF2LAt0cpd2ySc8mgw,Quadeca,2012-06-12 03:47:48+00:00,243717513.0,1920000.0,458.0,13.232032854209445,532134.307860262,4192.139737991266,126.9362046875
Acid Tongue,UCaVSkslXo-Rc2EV6lIkGK9w,Acid Tongue,2016-01-08 21:31:50+00:00,552393.0,1630.0,43.0,9.659137577002053,12846.348837209302,37.906976744186046,338.8914110429448
Kemba,UC46ZPIgIY2avlsjI6Rgq46w,Kemba,2011-03-03 23:01:33+00:00,4581948.0,22300.0,56.0,14.510609171800137,81820.5,398.2142857142857,205.4685201793722
Mayorkun,UCs1okHjZXuWMsB4z_bNlHmA,Mayorkun,2019-02-27 04:18:30+00:00,90798259.0,270000.0,31.0,6.521560574948666,2928976.0967741935,8709.677419354839,336.28984814814817
"""Up & Up Festival"", Chris Lorenzo",UCqjlJcjaQpNG-8nEGsd328g,UP - Topic,2015-10-14 19:33:38+00:00,3169844.0,1570.0,95.0,9.894592744695414,33366.778947368424,16.526315789473685,2019.0089171974523
Killer Mike,UC1wmIvzCvixVcJ1fooNM2xA,Killer Mike,2013-07-30 06:32:40+00:00,99742524.0,240000.0,152.0,12.101300479123887,656200.8157894737,1578.9473684210527,415.59385
Pretenders,UC4oEfUAo2t1rJgM73BtO--g,Pretenders,2016-09-06 13:45:20+00:00,128678705.0,158000.0,221.0,8.996577686516085,582256.5837104073,714.9321266968326,814.4221835443038
"""Valentine's Super Love Jam"", Zapp",UCsxmKjUwO6RPjiwa4KVxmRg,rmarie,2006-02-23 04:27:45+00:00,155442.0,31.0,12.0,19.531827515400412,12953.5,2.5833333333333335,5014.258064516129
Nurko,UCXFQb8nFbDCbcRclkqT649g,NURKO,2014-04-21 22:26:23+00:00,30117035.0,45400.0,75.0,11.375770020533881,401560.4666666667,605.3333333333334,663.3708149779736
Sammy Hagar,UC6hpmdy3yzsRlrxyGQD0acA,Sammy Hagar,2008-06-04 00:45:22+00:00,109458542.0,230000.0,675.0,17.256673511293634,162160.80296296297,340.74074074074076,475.90670434782606
Tim Eriksen,UCbJGFCxtbV_a-O6ZFo8GzrQ,Tim Eriksen Music,2007-06-10 20:32:59+00:00,2804918.0,6380.0,205.0,18.239561943874058,13682.526829268292,31.121951219512194,439.6423197492163
Stupid Horse - A Hyper Pop Dance Party,UCpB959t8iPrxQWj7G6n0ctQ,SSSniperWolf,2013-01-20 06:26:02+00:00,26129908427.0,35000000.0,3829.0,12.624229979466119,6824212.177330896,9140.767824497258,746.5688122
Nina Chuba,UC2y0t3AAHuZxb8IgNm-A-yA,Nina Chuba,2012-04-05 14:47:30+00:00,231548842.0,355000.0,183.0,13.418206707734429,1265294.218579235,1939.8907103825136,652.2502591549296
Tony Lewis,UCtNhNfMAIVBzNfIMeQrAY0g,Tony Lewis (from The Outfield),2018-02-24 18:22:42+00:00,952078.0,8650.0,19.0,7.529089664613279,50109.36842105263,455.2631578947368,110.06682080924855
"Brian Stokes Mitchell, Megan Hilty",UCAdTRI90az0GPbO2boD5XWQ,Jake Sully,2011-12-04 07:08:58+00:00,2875.0,28.0,18.0,13.754962354551678,159.72222222222223,1.5555555555555556,102.67857142857143
"Arlie, Red Light Cameras",UC96ZHzboGXJ4h_zMz47kTkQ,charlie S,2007-01-04 01:16:34+00:00,16785.0,26.0,10.0,18.6694045174538,1678.5,2.6,645.5769230769231
"""Americas Sweethearts""",UCNLNdX7rEQv2M11KzqzKynA,DallasCowboysCheeer,2012-06-03 19:23:43+00:00,2403.0,18.0,1.0,13.256673511293634,2403.0,18.0,133.5
Wende,UC44SuWM4UEMc2bdoNyeDK2w,Wende,2009-02-01 12:54:03+00:00,4829464.0,10500.0,165.0,16.591375770020534,29269.478787878787,63.63636363636363,459.9489523809524
Smallpools,UCYHIo7_axdOXyowacIogyEg,Smallpools,2013-04-29 18:29:12+00:00,32488284.0,66900.0,113.0,12.353182751540041,287506.93805309734,592.0353982300885,485.6245739910314
Lillo Thomas,UCuj0SKOlWYNt_brXe8I31ww,Lillo Thomas - Topic,2013-07-20 18:07:09+00:00,3591061.0,5790.0,59.0,12.128678986995208,60865.4406779661,98.13559322033899,620.2177892918826
"Phillip Phillips, Gavin DeGraw",UCaQZn0FaMLJrImJIJqw3zvQ,Phillip Phillips - Topic,2013-08-17 11:05:08+00:00,61497818.0,5680.0,255.0,12.05201916495551,241167.9137254902,22.274509803921568,10827.080633802816
Jimmy Thackery,UCwix7C1KLRbrWddb2KaiaDQ,Jimmy Thackery - Topic,2013-10-22 19:37:43+00:00,575750.0,993.0,119.0,11.871321013004792,4838.235294117647,8.344537815126051,579.8086606243706
Luttrell,UCN3MVOyj9uS5x_Npghc9dYg,Phillip Luttrell,2012-02-11 17:09:22+00:00,2170837.0,43300.0,161.0,13.566050650239562,13483.459627329192,268.944099378882,50.13480369515012
Royseven,UCMKihWeTB_HgdyLLowx93Hw,Royseven - Topic,2013-07-21 16:06:23+00:00,49745.0,146.0,19.0,12.125941136208077,2618.157894736842,7.684210526315789,340.7191780821918
CeCe Peniston,UCOg8oNChV1h-fl0477vsyvA,CeCe Peniston - Topic,2013-06-13 23:17:02+00:00,18386431.0,13000.0,438.0,12.229979466119097,41978.15296803653,29.680365296803654,1414.340846153846
People Under The Stairs,UC2iOJ6K_0ug4lNxMrgns5ww,People Under the Stairs - Topic,2013-10-19 07:38:15+00:00,25709089.0,3160.0,311.0,11.879534565366187,82665.88102893891,10.160771704180064,8135.787658227848
Poguetry,UC29lNwne3vJkOOisWgRcl4A,poguetry,2010-08-01 09:25:27+00:00,35015.0,17.0,8.0,15.096509240246407,4376.875,2.125,2059.705882352941
Whitesnake,UCdUzfHh6yiFUkdIfbbvCEQg,Whitesnake TV,2012-08-30 02:11:48+00:00,390404084.0,462000.0,263.0,13.015742642026009,1484426.174904943,1756.6539923954372,845.0304848484849
Face Your Maker,UCdWPKcUSFGNJCIzxLFsQ9hw,Face Your Maker,2011-06-14 22:45:24+00:00,37467.0,479.0,6.0,14.22861054072553,6244.5,79.83333333333333,78.21920668058455
Grace London,UCo6slETDQwbCG37jVfs3_vA,Grace London,2018-12-06 19:41:16+00:00,7628.0,564.0,43.0,6.74880219028063,177.3953488372093,13.116279069767442,13.52482269503546
Hawthorne Heights,UC38ZR0PO3JPk0AHE6_pVd5w,Hawthorne Heights,2014-10-23 17:13:20+00:00,92192966.0,116000.0,59.0,10.869267624914443,1562592.6440677966,1966.1016949152543,794.7669482758621
Yung Bleu,UCOA-JHiXyQhzpx18TJvC_hg,Yung Bleu,2015-09-21 17:07:53+00:00,1813034672.0,2300000.0,130.0,9.957563312799453,13946420.553846154,17692.30769230769,788.2759443478261
Karen Linette,UCWf8ORJHj8brvHBYwoillpA,Karen Linette - Topic,2019-06-07 03:12:34+00:00,58579.0,735.0,13.0,6.247775496235455,4506.076923076923,56.53846153846154,79.69931972789115
"""Sisters Christmas Catechism""",UCCtq4zqququlBaAduPS9CPg,Barbara Kent,2015-04-30 19:31:44+00:00,1005.0,3.0,24.0,10.351813826146476,41.875,0.125,335.0
Coloured Stone,UCjPMS5_AbODdDX93qcieltA,Coloured Stone - Topic,2013-10-22 01:37:25+00:00,1041264.0,6390.0,100.0,11.871321013004792,10412.64,63.9,162.95211267605634
Vinny Vibe,UCtUORTw3fZLg5053gpkmGOQ,Vinny Vibe - Topic,2018-10-18 09:41:30+00:00,61845.0,95.0,13.0,6.882956878850103,4757.307692307692,7.3076923076923075,651.0
"""Solid Gold Party""",UCTTjvUO9gV5vZ6M-iMX6e8g,golden iris,2008-03-09 13:16:23+00:00,12410.0,7.0,21.0,17.492128678986994,590.952380952381,0.3333333333333333,1772.857142857143
"""Diary Of A Worm, A Spider, And A Fly""",UCKAYWFE1xfs_TFY94Mj5DpA,HSRTheatre,2012-05-24 23:33:26+00:00,4575.0,10.0,11.0,13.284052019164955,415.90909090909093,0.9090909090909091,457.5
The Original Lakeside,UCbdKZoF-6Tt5H0QJO573CDw,The Original LAKESIDE,2016-06-03 14:52:59+00:00,1036.0,5.0,2.0,9.256673511293634,518.0,2.5,207.2
Sinister Six,UC3rCtzvVINWJDJyCEJP_dWw,Sinister Six,2013-12-22 16:53:16+00:00,1117.0,45.0,6.0,11.704312114989733,186.16666666666666,7.5,24.822222222222223
Petrol Girls,UCmkuF-W4NPGKHFzLUfXTPiw,Petrol Girls - Topic,2016-12-09 06:38:41+00:00,88179.0,1360.0,105.0,8.739219712525667,839.8,12.952380952380953,64.8375
"""A Celebration Of Science And Reason""",UCtmM9TOJ6GmwITy5T0H7PCA,Celebration Of Reason,2009-09-30 03:17:54+00:00,761904.0,1760.0,37.0,15.931553730321697,20592.0,47.567567567567565,432.9
DJay Mando,UCcM8O38hYt3ZCIx6bSPlCOw,DJay Mando,2016-03-14 22:26:24+00:00,22546.0,317.0,48.0,9.478439425051334,469.7083333333333,6.604166666666667,71.1230283911672
Provinz,UCbcvQ2lOX4HrNdC_TE2vQLQ,Provinz,2014-09-29 07:25:43+00:00,58919891.0,84900.0,290.0,10.934976043805612,203172.0379310345,292.7586206896552,693.9916489988221
The Way Down Wanderers,UCNB5hamUhp1Ia0lOOQhACDg,The Way Down Wanderers,2014-03-19 00:30:04+00:00,947368.0,3920.0,43.0,11.468856947296372,22031.81395348837,91.16279069767442,241.67551020408163
Holy Holy,UCMkpj3rnUL-evXsLosROrkA,Holy Holy,2013-07-19 00:44:13+00:00,9220964.0,11900.0,30.0,12.134154688569472,307365.4666666667,396.6666666666667,774.8709243697479
Ashlie Amber,UC5m9eWufJRhBs-TQWDTf5Ig,Ashlie Amber,2015-01-31 17:56:32+00:00,710292.0,5040.0,186.0,10.595482546201232,3818.7741935483873,27.096774193548388,140.9309523809524
"""Out Of Space"", The New Pornographers",UC0S3BbgZrweIoN1TXG5dznA,BMc,2006-09-13 04:54:33+00:00,3858.0,1.0,7.0,18.978781656399725,551.1428571428571,0.14285714285714285,3858.0
"Nate Millyunz, Cato",UCsxM_dhR1CJppa9W_ir3Gaw,Cato,2011-04-13 16:48:37+00:00,116238.0,1050.0,62.0,14.39835728952772,1874.8064516129032,16.93548387096774,110.70285714285714
Junglepussy,UCzyRFjuI6Csk_pYqGkstgCQ,JUNGLEPUSSY,2009-04-04 01:29:41+00:00,10703725.0,58600.0,38.0,16.421629021218344,281676.9736842105,1542.1052631578948,182.65742320819112
Adrian Daniel,UCkOLKFcZTavmewwRviDrV_g,Adrian Daniel,2010-06-13 23:38:45+00:00,3803126.0,7670.0,102.0,15.23066392881588,37285.549019607846,75.19607843137256,495.8443285528031
Divided Minds,UCVvo0Za7KY2iHMgsq0x4jMw,Divided Minds Band,2014-06-28 00:24:27+00:00,265909.0,1530.0,65.0,11.19233401779603,4090.9076923076923,23.53846153846154,173.7967320261438
Powerwolf,UCL25rDdQtKGs2r7a9rbuNYg,Powerwolf Official,2007-05-12 13:53:41+00:00,290665343.0,411000.0,288.0,18.31895961670089,1009254.6631944445,1427.0833333333333,707.2149464720195
Lucki,UCnWiTG19_2QzYuxW5M94d0A,LUCKI,2018-05-07 16:31:20+00:00,372023460.0,507000.0,148.0,7.3319644079397674,2513672.027027027,3425.675675675676,733.7740828402367
Lance Burton Master Magician,UC_K_eEdc6_QxnrsdCF1M3nA,Lance Burton,2015-06-04 21:53:07+00:00,53515.0,659.0,17.0,10.255989048596852,3147.9411764705883,38.76470588235294,81.20637329286798
Take Me Home - The Music Of John Denver starring Jim Curry,UCVI15a1xR23-JhFwk8J5JdA,AMAZ Entertainment,2016-08-22 03:03:07+00:00,25655.0,96.0,18.0,9.037645448323067,1425.2777777777778,5.333333333333333,267.2395833333333
Mary Lambert,UCzXsBhNtDKWBxDu-6w6LdkA,Mary Lambert,2017-03-12 03:04:50+00:00,262563.0,878.0,101.0,8.484599589322382,2599.633663366337,8.693069306930694,299.04669703872435
Jordan B. Peterson,UCL_f53ZEJxp8TtlOkHwMV9Q,Jordan B Peterson,2013-03-30 02:56:38+00:00,991070517.0,8730000.0,1481.0,12.435318275154003,669190.0857528697,5894.665766374072,113.52468694158075
Nek,UC5QII8GOAlKW4FoKWM4Eatg,Norsk Elektroteknisk Komite - NEK ,2018-08-24 08:31:33+00:00,45312.0,1550.0,147.0,7.0335386721423685,308.2448979591837,10.54421768707483,29.233548387096775
"Dream, Ivory",UCdzMrPxXHqwWhgjmqMZakpQ,"Dream, Ivory",2016-06-29 00:20:43+00:00,52751789.0,48000.0,91.0,9.188227241615332,579689.989010989,527.4725274725274,1098.9956041666667
"""KS 107.5 Snow Show""",UC-MIXA6P3G7EcAESoQb0bPA,Tanastadi,2006-11-02 23:35:43+00:00,3980.0,79.0,17.0,18.84188911704312,234.11764705882354,4.647058823529412,50.379746835443036
The Raven Age,UC_dPX-1nBKPAbwEh6YqdzYQ,The Raven Age,2013-12-06 15:04:11+00:00,23900035.0,62900.0,205.0,11.748117727583846,116585.53658536586,306.8292682926829,379.96875993640697
Tanya Tucker,UCssST5bP-PT1dhXe0r7WQmQ,Tanya Tucker,2015-03-02 23:14:41+00:00,127875470.0,153000.0,87.0,10.513347022587268,1469832.9885057472,1758.6206896551723,835.7873856209151
Donnie Fritts,UC209mwivr2cBesM-vYFu8sA,Donnie Fritts - Topic,2013-09-17 13:45:11+00:00,118712.0,382.0,82.0,11.967145790554415,1447.7073170731708,4.658536585365853,310.76439790575915
Hopeless Jack,UCNWr07smw9JnI83-aH0Zv0w,Hopeless Jack & the Handsome Devil - Topic,2015-09-18 12:02:57+00:00,10471.0,39.0,14.0,9.96577686516085,747.9285714285714,2.7857142857142856,268.4871794871795
Bellah Mae,UCBitsYmzdqaoq7Bsbgqvf4w,Bellah Mae,2013-08-09 19:47:29+00:00,11598993.0,18800.0,165.0,12.073921971252567,70296.92727272728,113.93939393939394,616.9677127659575
"Gojira, Mastodon",UCPdbkw3S_0ZSHAqlnxo9E_g,Gojira - Topic,2013-06-15 00:07:41+00:00,152781929.0,3520.0,149.0,12.227241615331964,1025382.0738255034,23.624161073825505,43403.957102272725
Steve Hytner,UCuxFW1D2QzCE7pizoMA2nvA,Zivoze,2019-01-07 01:20:43+00:00,323.0,2.0,6.0,6.661190965092403,53.833333333333336,0.3333333333333333,161.5
"""L'isola in Collina""",UCU0T7YgZcYq-IwK6Lr0kkBQ,Jose Beisso,2010-09-05 18:32:57+00:00,11036.0,8.0,23.0,15.000684462696784,479.82608695652175,0.34782608695652173,1379.5
"""Worship Together""",UCsTOvGh6rj41bHRkq2ZpIiQ,Worship Together,2006-10-28 21:52:46+00:00,223823065.0,893000.0,1308.0,18.855578370978783,171118.55122324158,682.7217125382263,250.64173012318028
Steve Miller Band,UCEUwtVVBQ7_DwqwOo_ojErw,Steve Miller Band,2010-06-28 23:11:25+00:00,334454888.0,246000.0,113.0,15.189596167008897,2959777.7699115044,2176.991150442478,1359.5727154471545
"""Gimme Suga - A R&B + Afrobeats Party""",UC9HvSOvNpFpjydzDkAQJCNw,Kinigra Deon,2013-11-13 16:34:12+00:00,2010621912.0,5190000.0,956.0,11.811088295687885,2103160.9958158997,5428.870292887029,387.4030658959538
Daniel Emmet,UCAnB4a0pbici8WApc2YZ2JA,Daniel Emmet - Topic,2019-02-13 10:18:40+00:00,255476.0,1480.0,27.0,6.5598904859685145,9462.074074074075,54.81481481481482,172.61891891891892
Reckless Love,UC5yDo26IN54MMpMyY9kdTTA,Reckless Love - Topic,2013-09-04 22:35:30+00:00,9679730.0,9420.0,178.0,12.002737850787133,54380.50561797753,52.92134831460674,1027.572186836518
Sigrid,UCLG7twDweqlHpyv0EDOjrgw,Sigrid,2016-11-24 19:08:03+00:00,319756582.0,753000.0,74.0,8.780287474332649,4321034.891891892,10175.675675675675,424.6435351925631
Sarah Reeves,UCGxcgfDw8p2FZ6PFsaQHFhw,Sarah Reeves,2008-07-08 17:28:41+00:00,28267047.0,200000.0,116.0,17.16084873374401,243681.4396551724,1724.1379310344828,141.335235
Rumpke Mountain Boys,UCZTw2LIifr4gGEOoqKF36qw,Rumpke Mountain Boys - Topic,2017-11-18 13:56:55+00:00,801583.0,1780.0,89.0,7.797399041752224,9006.550561797752,20.0,450.32752808988766
The Stolen,UCNVLiu2o2xz2um8qQHNptZg,The Stolen,2010-07-15 20:30:09+00:00,157160.0,2150.0,16.0,15.143052703627653,9822.5,134.375,73.09767441860465
Terence Blanchard,UCjzZq96L7QcYh_FRRhe-toQ,Terence Blanchard,2012-06-13 18:29:43+00:00,8281773.0,14000.0,64.0,13.229295003422314,129402.703125,218.75,591.5552142857143
Chitaozinho & Xororo,UCZtaZ0V-UpFTMocb9-CYmKg,Chitãozinho & Xororó,2009-06-02 20:52:28+00:00,700389201.0,1320000.0,297.0,16.26009582477755,2358212.797979798,4444.444444444444,530.5978795454546
"""Bass Center"", Bassnectar",UCeiSVMwdcjJ2GN_u8GYoVPQ,Viva Bassnectar,2012-03-28 01:55:56+00:00,95810.0,223.0,84.0,13.440109514031485,1140.595238095238,2.6547619047619047,429.64125560538116
Eric B. & Rakim,UCxFEX8-Dl-8n7Mk2XbK85Lg,Eric B 🙏🎣,2013-11-06 15:18:49+00:00,438349.0,2680.0,1120.0,11.83025325119781,391.3830357142857,2.392857142857143,163.56305970149253
Pretty Vicious,UCOyVV2Mry8B2wlHTPtjP1WA,Pretty Vicious,2015-04-10 14:25:45+00:00,6663271.0,24700.0,10.0,10.406570841889117,666327.1,2470.0,269.7680566801619
Sarah Klang,UCYhzm5_J3UHWKXeHis3XW1Q,Sarah Klang,2016-05-31 11:56:32+00:00,2638447.0,5270.0,104.0,9.264887063655031,25369.68269230769,50.67307692307692,500.65407969639466
Sourblood,UCWF5uR9rWM5m3NsCOFtfmtw,Sourblood - Topic,2016-12-07 09:38:21+00:00,8364.0,101.0,39.0,8.744695414099931,214.46153846153845,2.58974358974359,82.81188118811882
Clairvoyants,UCf06Hnrqz9WpyM0wcLZZ4eQ,Clairvoyants - Topic,2013-12-12 19:43:09+00:00,2782.0,28.0,26.0,11.731690622861054,107.0,1.0769230769230769,99.35714285714286
Dulcé Sloan,UCC7eXTbr6yOx9rjf-y0z2UA,Dulcé Sloan,2011-08-27 00:32:33+00:00,8224.0,1300.0,13.0,14.028747433264886,632.6153846153846,100.0,6.326153846153846
TU Dance,UC-lbOZ3bbfDCO7PnfBxNBKg,Tu Dance,2017-04-20 07:44:57+00:00,11651.0,65.0,44.0,8.37782340862423,264.79545454545456,1.4772727272727273,179.24615384615385
Space Bacon,UCmNYvESK0Jk04GRueXFMO-g,Space Bacon,2013-03-09 00:27:57+00:00,100744.0,865.0,137.0,12.49555099247091,735.3576642335767,6.313868613138686,116.46705202312138
Dave B,UC7JJLQYF9tVzmm6Y625ZKbA,Dave B,2009-08-29 00:36:07+00:00,1869975.0,16100.0,39.0,16.021902806297057,47948.07692307692,412.8205128205128,116.1475155279503
Jackson Browne,UC1KYlOjI34ob_hicXVBuukA,Jackson Browne,2017-12-08 19:34:22+00:00,149666056.0,193000.0,96.0,7.742642026009582,1559021.4166666667,2010.4166666666667,775.471792746114
Mariachi Reyna de Los Angeles,UCH6lXQ_DZdFL7RGNbmWzOsg,Mariachi Reyna De Los Angeles - Topic,2016-11-02 17:00:55+00:00,2544947.0,3520.0,107.0,8.840520191649555,23784.551401869157,32.89719626168224,722.9963068181818
Queen Esther,UC9PV09y0qr_JRBucO5UN_jg,Queen-Esther ,2011-11-02 19:10:48+00:00,550903.0,5280.0,814.0,13.842573579739904,676.7850122850123,6.486486486486487,104.3376893939394
Gremlin,UC8V8PF8q1Ko4TqmODuvV6Fg,Gremlin,2011-12-29 23:39:30+00:00,144857236.0,1050000.0,243.0,13.686516084873375,596120.3127572016,4320.9876543209875,137.95927238095237
Anthony K,UCwqx9UkEBr1YYwLizM8UbZg,K-Anthony,2019-10-04 00:20:38+00:00,629715.0,4060.0,26.0,5.924709103353867,24219.80769230769,156.15384615384616,155.10221674876848
Michael Ian Black,UCO4JO_93uMEi7d9EXTxoa6Q,Michael Ian Black - Topic,2018-08-17 01:37:04+00:00,31743.0,106.0,64.0,7.052703627652293,495.984375,1.65625,299.4622641509434
General John F. Kelly,UCkoujZQZatbqy4KGcgjpVxQ,Shawn Ryan Show,2017-02-06 17:13:53+00:00,887090278.0,4610000.0,1431.0,8.577686516084873,619909.3487071978,3221.5234102026557,192.42739219088938
"Imago Theatre ""La Belle""",UCZo9SfPzEOPKto2B9zw87HQ,Imago Theatre,2009-11-01 22:29:29+00:00,135951.0,92.0,20.0,15.84394250513347,6797.55,4.6,1477.7282608695652
"Spoon, The Shins",UCrN-tYs_u0kCF_5pWx4Cjyg,Rachelle Cessna,2007-06-22 04:20:05+00:00,15071.0,20.0,206.0,18.206707734428473,73.16019417475728,0.0970873786407767,753.55
"Paul Kelly, Charlie Owen",UCiQcA45vyF98tqJgcPrQOyA,Kylie Greer,2012-12-07 01:03:44+00:00,212.0,0.0,2.0,12.744695414099931,106.0,0.0,
Little G Weevil,UCpIgXipYm9GhAPwXZfCcd-Q,Little G Weevil,2016-01-08 12:49:35+00:00,347228.0,3460.0,16.0,9.659137577002053,21701.75,216.25,100.35491329479768
Sting,UCwERP8ZAI10RtZIAPsZQDDw,Sting,2018-09-11 07:21:28+00:00,2216271108.0,2270000.0,78.0,6.98425735797399,28413732.153846152,29102.5641025641,976.3308845814978
Flying Colors,UCmnemVMrt74xo3sx-iysJcw,Flying Colors - Topic,2013-09-30 21:08:20+00:00,702264.0,4580.0,90.0,11.931553730321697,7802.933333333333,50.888888888888886,153.33275109170305
Kasalla,UCpfwIrzk_fefbFI0JmZbymw,Kasalla,2011-11-01 10:01:45+00:00,69735066.0,59600.0,156.0,13.845311430527037,447019.6538461539,382.05128205128204,1170.0514429530201
El Costeño ,UC3r9ynljpwBYVXW4pxpbmKw,El Costeno - Topic,2015-09-18 03:47:34+00:00,506597.0,2460.0,10.0,9.96577686516085,50659.7,246.0,205.93373983739838
The Fontaines,UCSCgo3PBiQij7UgK1R8vWVg,The Fontaines,2013-04-26 02:02:27+00:00,111324.0,677.0,23.0,12.361396303901437,4840.173913043478,29.434782608695652,164.43722304283605
